correctsVec,actsVec,actsVec2,desiredsVec,actsOfTrueClass,actsOfFalseClass,actsDifference,guessesVec,signedActs,xval_iter,signedEv,unsignedEv,subs
1,0.5788,0.4212,1,0.5788,0.4212,0.1576,1,0.078799,1,0.31784,0.31784,1
1,0.62613,0.37387,1,0.62613,0.37387,0.25227,1,0.12613,1,0.51567,0.51567,1
1,0.60262,0.39738,1,0.60262,0.39738,0.20523,1,0.10262,1,0.41638,0.41638,1
0,0.99841,0.0015853,2,0.0015853,0.99841,-0.99683,1,-0.49841,1,6.4454,-6.4454,1
0,0.99961,0.00039423,2,0.00039423,0.99961,-0.99921,1,-0.49961,1,7.8382,-7.8382,1
0,0.99671,0.0032917,2,0.0032917,0.99671,-0.99342,1,-0.49671,1,5.7131,-5.7131,1
0,0.99846,0.0015408,2,0.0015408,0.99846,-0.99692,1,-0.49846,1,6.4739,-6.4739,1
0,0.99806,0.0019438,2,0.0019438,0.99806,-0.99611,1,-0.49806,1,6.2412,-6.2411,1
0,0.99861,0.0013948,2,0.0013948,0.99861,-0.99721,1,-0.49861,1,6.5736,-6.5736,1
0,0.99807,0.0019305,2,0.0019305,0.99807,-0.99614,1,-0.49807,1,6.2481,-6.2481,1
0,0.99822,0.0017772,2,0.0017772,0.99822,-0.99645,1,-0.49822,1,6.3309,-6.3309,1
0,0.99665,0.0033536,2,0.0033536,0.99665,-0.99329,1,-0.49665,1,5.6944,-5.6944,1
0,0.99929,0.00070713,2,0.00070713,0.99929,-0.99859,1,-0.49929,1,7.2536,-7.2536,1
1,0.032123,0.96788,2,0.96788,0.032123,0.93575,2,0.46788,1,-3.4055,3.4055,1
1,0.032828,0.96717,2,0.96717,0.032828,0.93434,2,0.46717,1,-3.3831,3.3831,1
1,0.05901,0.94099,2,0.94099,0.05901,0.88198,2,0.44099,1,-2.7692,2.7692,1
1,0.044455,0.95555,2,0.95555,0.044455,0.91109,2,0.45555,1,-3.0678,3.0678,1
1,0.085499,0.9145,2,0.9145,0.085499,0.829,2,0.4145,1,-2.3699,2.3699,1
1,0.028058,0.97194,2,0.97194,0.028058,0.94388,2,0.47194,1,-3.545,3.545,1
1,0.046644,0.95336,2,0.95336,0.046644,0.90671,2,0.45336,1,-3.0174,3.0174,1
1,0.10317,0.89683,2,0.89683,0.10317,0.79365,2,0.39683,1,-2.1625,2.1625,1
1,0.047689,0.95231,2,0.95231,0.047689,0.90462,2,0.45231,1,-2.9942,2.9942,1
1,0.048821,0.95118,2,0.95118,0.048821,0.90236,2,0.45118,1,-2.9695,2.9695,1
1,0.081042,0.91896,2,0.91896,0.081042,0.83792,2,0.41896,1,-2.4283,2.4283,1
1,0.084357,0.91564,2,0.91564,0.084357,0.83129,2,0.41564,1,-2.3846,2.3846,1
1,0.25167,0.74833,2,0.74833,0.25167,0.49665,2,0.24833,1,-1.0897,1.0897,1
1,0.08948,0.91052,2,0.91052,0.08948,0.82104,2,0.41052,1,-2.32,2.32,1
1,0.13806,0.86194,2,0.86194,0.13806,0.72389,2,0.36194,1,-1.8315,1.8315,1
1,0.095511,0.90449,2,0.90449,0.095511,0.80898,2,0.40449,1,-2.2481,2.2481,1
1,0.12019,0.87981,2,0.87981,0.12019,0.75962,2,0.37981,1,-1.9906,1.9906,1
1,0.21931,0.78069,2,0.78069,0.21931,0.56137,2,0.28069,1,-1.2697,1.2697,1
1,0.14881,0.85119,2,0.85119,0.14881,0.70238,2,0.35119,1,-1.744,1.744,1
1,0.18202,0.81798,2,0.81798,0.18202,0.63596,2,0.31798,1,-1.5027,1.5027,1
1,0.61479,0.38521,1,0.61479,0.38521,0.22957,1,0.11479,1,0.46747,0.46747,1
1,0.70009,0.29991,1,0.70009,0.29991,0.40017,1,0.20009,1,0.84771,0.84771,1
1,0.60428,0.39572,1,0.60428,0.39572,0.20855,1,0.10428,1,0.42331,0.42331,1
0,0.48938,0.51062,1,0.48938,0.51062,-0.021238,2,-0.010619,1,-0.042483,-0.042483,1
1,0.71023,0.28977,1,0.71023,0.28977,0.42045,1,0.21023,1,0.89648,0.89648,1
1,0.51933,0.48067,1,0.51933,0.48067,0.038659,1,0.019329,1,0.077356,0.077356,1
1,0.58736,0.41264,1,0.58736,0.41264,0.17472,1,0.087358,1,0.35305,0.35305,1
0,0.42619,0.57381,1,0.42619,0.57381,-0.14762,2,-0.07381,1,-0.29741,-0.29741,1
0,0.82516,0.17484,2,0.17484,0.82516,-0.65032,1,-0.32516,1,1.5517,-1.5517,1
0,0.71241,0.28759,2,0.28759,0.71241,-0.42482,1,-0.21241,1,0.90711,-0.90711,1
0,0.68513,0.31487,2,0.31487,0.68513,-0.37025,1,-0.18513,1,0.77743,-0.77743,1
0,0.76208,0.23792,2,0.23792,0.76208,-0.52416,1,-0.26208,1,1.1641,-1.1641,1
1,0.49797,0.50203,2,0.50203,0.49797,0.004053,2,0.0020265,1,-0.008106,0.0081061,1
0,0.80259,0.19741,2,0.19741,0.80259,-0.60518,1,-0.30259,1,1.4026,-1.4026,1
0,0.68167,0.31833,2,0.31833,0.68167,-0.36335,1,-0.18167,1,0.76147,-0.76147,1
1,0.40561,0.59439,2,0.59439,0.40561,0.18878,2,0.094392,1,-0.38215,0.38215,1
0,0.70734,0.29266,2,0.29266,0.70734,-0.41469,1,-0.20734,1,0.88252,-0.88252,1
0,0.74287,0.25713,2,0.25713,0.74287,-0.48573,1,-0.24287,1,1.0609,-1.0609,1
1,0.14031,0.85969,2,0.85969,0.14031,0.71938,2,0.35969,1,-1.8127,1.8127,1
1,0.12401,0.87599,2,0.87599,0.12401,0.75198,2,0.37599,1,-1.955,1.955,1
1,0.1572,0.8428,2,0.8428,0.1572,0.68559,2,0.3428,1,-1.6792,1.6792,1
1,0.078278,0.92172,2,0.92172,0.078278,0.84344,2,0.42172,1,-2.466,2.466,1
1,0.1253,0.8747,2,0.8747,0.1253,0.7494,2,0.3747,1,-1.9432,1.9432,1
1,0.11599,0.88401,2,0.88401,0.11599,0.76803,2,0.38401,1,-2.031,2.031,1
1,0.10083,0.89917,2,0.89917,0.10083,0.79834,2,0.39917,1,-2.1881,2.1881,1
1,0.093463,0.90654,2,0.90654,0.093463,0.81307,2,0.40654,1,-2.2721,2.2721,1
1,0.07017,0.92983,2,0.92983,0.07017,0.85966,2,0.42983,1,-2.5841,2.5841,1
1,0.11773,0.88227,2,0.88227,0.11773,0.76453,2,0.38227,1,-2.0141,2.0141,1
1,0.020252,0.97975,2,0.97975,0.020252,0.9595,2,0.47975,1,-3.879,3.879,1
1,0.010906,0.98909,2,0.98909,0.010906,0.97819,2,0.48909,1,-4.5075,4.5075,1
1,0.023441,0.97656,2,0.97656,0.023441,0.95312,2,0.47656,1,-3.7296,3.7296,1
1,0.022771,0.97723,2,0.97723,0.022771,0.95446,2,0.47723,1,-3.7592,3.7592,1
1,0.048304,0.9517,2,0.9517,0.048304,0.90339,2,0.4517,1,-2.9807,2.9807,1
1,0.021967,0.97803,2,0.97803,0.021967,0.95607,2,0.47803,1,-3.796,3.796,1
1,0.0082618,0.99174,2,0.99174,0.0082618,0.98348,2,0.49174,1,-4.7878,4.7878,1
1,0.009071,0.99093,2,0.99093,0.009071,0.98186,2,0.49093,1,-4.6936,4.6936,1
1,0.011791,0.98821,2,0.98821,0.011791,0.97642,2,0.48821,1,-4.4286,4.4286,1
1,0.012672,0.98733,2,0.98733,0.012672,0.97466,2,0.48733,1,-4.3556,4.3556,1
0,0.44176,0.55824,1,0.44176,0.55824,-0.11648,2,-0.058239,1,-0.23402,-0.23402,1
0,0.43703,0.56297,1,0.43703,0.56297,-0.12594,2,-0.06297,1,-0.25323,-0.25323,1
0,0.45602,0.54398,1,0.45602,0.54398,-0.087954,2,-0.043977,1,-0.17636,-0.17636,1
0,0.39765,0.60235,1,0.39765,0.60235,-0.20471,2,-0.10235,1,-0.41528,-0.41528,1
0,0.35454,0.64546,1,0.35454,0.64546,-0.29092,2,-0.14546,1,-0.59914,-0.59914,1
0,0.36839,0.63161,1,0.36839,0.63161,-0.26322,2,-0.13161,1,-0.53913,-0.53913,1
0,0.47946,0.52054,1,0.47946,0.52054,-0.041074,2,-0.020537,1,-0.082195,-0.082195,1
0,0.36416,0.63584,1,0.36416,0.63584,-0.27168,2,-0.13584,1,-0.55735,-0.55735,1
0,0.41272,0.58728,1,0.41272,0.58728,-0.17457,2,-0.087283,1,-0.35274,-0.35274,1
0,0.64037,0.35963,2,0.35963,0.64037,-0.28074,1,-0.14037,1,0.57698,-0.57698,1
0,0.81869,0.18131,2,0.18131,0.81869,-0.63738,1,-0.31869,1,1.5075,-1.5075,1
0,0.82618,0.17382,2,0.17382,0.82618,-0.65237,1,-0.32618,1,1.5588,-1.5588,1
0,0.65552,0.34448,2,0.34448,0.65552,-0.31104,1,-0.15552,1,0.64339,-0.64339,1
0,0.82071,0.17929,2,0.17929,0.82071,-0.64143,1,-0.32071,1,1.5212,-1.5212,1
0,0.71747,0.28253,2,0.28253,0.71747,-0.43495,1,-0.21747,1,0.93196,-0.93196,1
0,0.70705,0.29295,2,0.29295,0.70705,-0.4141,1,-0.20705,1,0.8811,-0.8811,1
0,0.7884,0.2116,2,0.2116,0.7884,-0.57679,1,-0.2884,1,1.3153,-1.3153,1
0,0.80748,0.19252,2,0.19252,0.80748,-0.61496,1,-0.30748,1,1.4337,-1.4337,1
0,0.76077,0.23923,2,0.23923,0.76077,-0.52154,1,-0.26077,1,1.1569,-1.1569,1
0,0.42531,0.57469,1,0.42531,0.57469,-0.14939,2,-0.074693,1,-0.30102,-0.30102,1
0,0.40688,0.59312,1,0.40688,0.59312,-0.18623,2,-0.093117,1,-0.37686,-0.37686,1
0,0.43211,0.56789,1,0.43211,0.56789,-0.13578,2,-0.067892,1,-0.27325,-0.27325,1
0,0.38743,0.61257,1,0.38743,0.61257,-0.22515,2,-0.11257,1,-0.45814,-0.45814,1
0,0.4364,0.5636,1,0.4364,0.5636,-0.12721,2,-0.063605,1,-0.25581,-0.25581,1
0,0.48673,0.51327,1,0.48673,0.51327,-0.026541,2,-0.013271,1,-0.053095,-0.053095,1
0,0.36089,0.63911,1,0.36089,0.63911,-0.27822,2,-0.13911,1,-0.5715,-0.5715,1
1,0.55572,0.44428,1,0.55572,0.44428,0.11143,1,0.055717,1,0.2238,0.2238,1
0,0.43633,0.56367,1,0.43633,0.56367,-0.12734,2,-0.063668,1,-0.25606,-0.25606,1
0,0.39919,0.60081,1,0.39919,0.60081,-0.20162,2,-0.10081,1,-0.40884,-0.40884,1
0,0.062981,0.93702,1,0.062981,0.93702,-0.87404,2,-0.43702,1,-2.6999,-2.6999,1
0,0.17293,0.82707,1,0.17293,0.82707,-0.65413,2,-0.32707,1,-1.565,-1.565,1
0,0.25184,0.74816,1,0.25184,0.74816,-0.49631,2,-0.24816,1,-1.0888,-1.0888,1
0,0.13088,0.86912,1,0.13088,0.86912,-0.73825,2,-0.36912,1,-1.8932,-1.8932,1
0,0.073922,0.92608,1,0.073922,0.92608,-0.85216,2,-0.42608,1,-2.5279,-2.5279,1
0,0.22992,0.77008,1,0.22992,0.77008,-0.54017,2,-0.27008,1,-1.2088,-1.2088,1
0,0.07672,0.92328,1,0.07672,0.92328,-0.84656,2,-0.42328,1,-2.4878,-2.4878,1
0,0.31752,0.68248,1,0.31752,0.68248,-0.36495,2,-0.18248,1,-0.76517,-0.76517,1
0,0.090753,0.90925,1,0.090753,0.90925,-0.81849,2,-0.40925,1,-2.3045,-2.3045,1
0,0.23704,0.76296,1,0.23704,0.76296,-0.52593,2,-0.26296,1,-1.169,-1.169,1
0,0.6876,0.3124,2,0.3124,0.6876,-0.3752,1,-0.1876,1,0.78892,-0.78892,1
0,0.60742,0.39258,2,0.39258,0.60742,-0.21484,1,-0.10742,1,0.43647,-0.43647,1
0,0.52967,0.47033,2,0.47033,0.52967,-0.059332,1,-0.029666,1,0.1188,-0.1188,1
1,0.45435,0.54565,2,0.54565,0.45435,0.091308,2,0.045654,1,-0.18313,0.18313,1
0,0.63804,0.36196,2,0.36196,0.63804,-0.27607,1,-0.13804,1,0.56685,-0.56685,1
1,0.46941,0.53059,2,0.53059,0.46941,0.061179,2,0.030589,1,-0.12251,0.12251,1
0,0.60433,0.39567,2,0.39567,0.60433,-0.20865,1,-0.10433,1,0.42353,-0.42353,1
0,0.51053,0.48947,2,0.48947,0.51053,-0.021056,1,-0.010528,1,0.042119,-0.042119,1
0,0.59799,0.40201,2,0.40201,0.59799,-0.19597,1,-0.097985,1,0.39708,-0.39708,1
1,0.46231,0.53769,2,0.53769,0.46231,0.075378,2,0.037689,1,-0.15104,0.15104,1
1,0.44621,0.55379,2,0.55379,0.44621,0.10759,2,0.053795,1,-0.21602,0.21602,1
1,0.4284,0.5716,2,0.5716,0.4284,0.14319,2,0.071597,1,-0.28837,0.28837,1
1,0.35171,0.64829,2,0.64829,0.35171,0.29658,2,0.14829,1,-0.61153,0.61153,1
1,0.3904,0.6096,2,0.6096,0.3904,0.21919,2,0.1096,1,-0.44561,0.44561,1
1,0.40525,0.59475,2,0.59475,0.40525,0.18949,2,0.094746,1,-0.38362,0.38362,1
1,0.26713,0.73287,2,0.73287,0.26713,0.46574,2,0.23287,1,-1.0092,1.0092,1
1,0.3722,0.6278,2,0.6278,0.3722,0.2556,2,0.1278,1,-0.52278,0.52278,1
1,0.33664,0.66336,2,0.66336,0.33664,0.32672,2,0.16336,1,-0.67831,0.67831,1
1,0.43861,0.56139,2,0.56139,0.43861,0.12278,2,0.061392,1,-0.24681,0.24681,1
1,0.40494,0.59506,2,0.59506,0.40494,0.19011,2,0.095057,1,-0.38491,0.38491,1
1,0.40275,0.59725,2,0.59725,0.40275,0.1945,2,0.097252,1,-0.39403,0.39403,3
1,0.49243,0.50757,2,0.50757,0.49243,0.015143,2,0.0075714,1,-0.030288,0.030288,3
1,0.19332,0.80668,2,0.80668,0.19332,0.61337,2,0.30668,1,-1.4286,1.4286,3
1,0.27836,0.72164,2,0.72164,0.27836,0.44329,2,0.22164,1,-0.95263,0.95263,3
1,0.26906,0.73094,2,0.73094,0.26906,0.46188,2,0.23094,1,-0.99939,0.99939,3
1,0.39066,0.60934,2,0.60934,0.39066,0.21867,2,0.10934,1,-0.44452,0.44452,3
1,0.40335,0.59665,2,0.59665,0.40335,0.1933,2,0.096648,1,-0.39152,0.39152,3
1,0.32445,0.67555,2,0.67555,0.32445,0.3511,2,0.17555,1,-0.7334,0.7334,3
1,0.38861,0.61139,2,0.61139,0.38861,0.22278,2,0.11139,1,-0.45316,0.45316,3
1,0.60189,0.39811,1,0.60189,0.39811,0.20378,1,0.10189,1,0.41334,0.41334,3
1,0.61576,0.38424,1,0.61576,0.38424,0.23151,1,0.11576,1,0.47157,0.47157,3
1,0.51147,0.48853,1,0.51147,0.48853,0.022937,1,0.011469,1,0.045883,0.045883,3
0,0.49441,0.50559,1,0.49441,0.50559,-0.01117,2,-0.0055853,1,-0.022342,-0.022342,3
1,0.7431,0.2569,1,0.7431,0.2569,0.48619,1,0.2431,1,1.0621,1.0621,3
1,0.53769,0.46231,1,0.53769,0.46231,0.075374,1,0.037687,1,0.15103,0.15103,3
0,0.49141,0.50859,1,0.49141,0.50859,-0.017187,2,-0.0085935,1,-0.034377,-0.034377,3
1,0.58369,0.41631,1,0.58369,0.41631,0.16738,1,0.083691,1,0.33794,0.33794,3
0,0.48203,0.51797,1,0.48203,0.51797,-0.035936,2,-0.017968,1,-0.071903,-0.071903,3
1,0.55604,0.44396,1,0.55604,0.44396,0.11208,1,0.056039,1,0.2251,0.2251,3
1,0.68455,0.31545,1,0.68455,0.31545,0.3691,1,0.18455,1,0.77477,0.77477,3
1,0.70081,0.29919,1,0.70081,0.29919,0.40161,1,0.20081,1,0.85114,0.85114,3
1,0.76143,0.23857,1,0.76143,0.23857,0.52287,1,0.26143,1,1.1606,1.1606,3
1,0.77824,0.22176,1,0.77824,0.22176,0.55648,1,0.27824,1,1.2554,1.2554,3
1,0.81318,0.18682,1,0.81318,0.18682,0.62635,1,0.31318,1,1.4708,1.4708,3
1,0.8381,0.1619,1,0.8381,0.1619,0.6762,1,0.3381,1,1.6442,1.6442,3
1,0.6938,0.3062,1,0.6938,0.3062,0.3876,1,0.1938,1,0.81795,0.81795,3
1,0.77804,0.22196,1,0.77804,0.22196,0.55608,1,0.27804,1,1.2543,1.2543,3
1,0.81326,0.18674,1,0.81326,0.18674,0.62652,1,0.31326,1,1.4713,1.4713,3
1,0.82564,0.17436,1,0.82564,0.17436,0.65127,1,0.32564,1,1.555,1.555,3
1,0.099319,0.90068,2,0.90068,0.099319,0.80136,2,0.40068,1,-2.2048,2.2048,3
1,0.10006,0.89994,2,0.89994,0.10006,0.79987,2,0.39994,1,-2.1965,2.1965,3
1,0.13453,0.86547,2,0.86547,0.13453,0.73093,2,0.36547,1,-1.8614,1.8614,3
1,0.13367,0.86633,2,0.86633,0.13367,0.73267,2,0.36633,1,-1.8689,1.8689,3
1,0.11734,0.88266,2,0.88266,0.11734,0.76532,2,0.38266,1,-2.0179,2.0179,3
1,0.16665,0.83335,2,0.83335,0.16665,0.66671,2,0.33335,1,-1.6096,1.6096,3
1,0.10192,0.89808,2,0.89808,0.10192,0.79616,2,0.39808,1,-2.1761,2.1761,3
1,0.11076,0.88924,2,0.88924,0.11076,0.77849,2,0.38924,1,-2.083,2.083,3
1,0.49234,0.50766,2,0.50766,0.49234,0.015326,2,0.0076632,1,-0.030655,0.030655,3
1,0.48775,0.51225,2,0.51225,0.48775,0.024503,2,0.012252,1,-0.049016,0.049016,3
0,0.64225,0.35775,2,0.35775,0.64225,-0.2845,1,-0.14225,1,0.58515,-0.58515,3
0,0.52771,0.47229,2,0.47229,0.52771,-0.055418,1,-0.027709,1,0.11095,-0.11095,3
0,0.60368,0.39632,2,0.39632,0.60368,-0.20736,1,-0.10368,1,0.42082,-0.42082,3
1,0.40733,0.59267,2,0.59267,0.40733,0.18533,2,0.092666,1,-0.375,0.375,3
0,0.54047,0.45953,2,0.45953,0.54047,-0.080942,1,-0.040471,1,0.16224,-0.16224,3
1,0.43285,0.56715,2,0.56715,0.43285,0.1343,2,0.067149,1,-0.27023,0.27023,3
0,0.63229,0.36771,2,0.36771,0.63229,-0.26457,1,-0.13229,1,0.54204,-0.54204,3
1,0.66585,0.33415,1,0.66585,0.33415,0.33169,1,0.16585,1,0.68946,0.68946,3
1,0.62494,0.37506,1,0.62494,0.37506,0.24989,1,0.12494,1,0.51059,0.51059,3
1,0.53207,0.46793,1,0.53207,0.46793,0.064139,1,0.03207,1,0.12846,0.12846,3
1,0.60592,0.39408,1,0.60592,0.39408,0.21185,1,0.10592,1,0.43021,0.43021,3
1,0.53576,0.46424,1,0.53576,0.46424,0.071526,1,0.035763,1,0.1433,0.1433,3
0,0.38044,0.61956,1,0.38044,0.61956,-0.23912,2,-0.11956,1,-0.48769,-0.48769,3
0,0.42816,0.57184,1,0.42816,0.57184,-0.14367,2,-0.071837,1,-0.28935,-0.28935,3
0,0.49003,0.50997,1,0.49003,0.50997,-0.019947,2,-0.0099734,1,-0.039899,-0.039899,3
0,0.49719,0.50281,1,0.49719,0.50281,-0.0056212,2,-0.0028106,1,-0.011243,-0.011243,3
0,0.47012,0.52988,1,0.47012,0.52988,-0.059761,2,-0.029881,1,-0.11967,-0.11967,3
0,0.53663,0.46337,2,0.46337,0.53663,-0.073266,1,-0.036633,1,0.1468,-0.1468,3
0,0.57003,0.42997,2,0.42997,0.57003,-0.14006,1,-0.070031,1,0.28198,-0.28198,3
0,0.51204,0.48796,2,0.48796,0.51204,-0.024084,1,-0.012042,1,0.048177,-0.048177,3
1,0.47482,0.52518,2,0.52518,0.47482,0.050351,2,0.025176,1,-0.10079,0.10079,3
0,0.67953,0.32047,2,0.32047,0.67953,-0.35907,1,-0.17953,1,0.75163,-0.75163,3
0,0.68681,0.31319,2,0.31319,0.68681,-0.37362,1,-0.18681,1,0.78525,-0.78525,3
0,0.54281,0.45719,2,0.45719,0.54281,-0.085629,1,-0.042815,1,0.17168,-0.17168,3
0,0.60186,0.39814,2,0.39814,0.60186,-0.20372,1,-0.10186,1,0.41322,-0.41322,3
1,0.42279,0.57721,2,0.57721,0.42279,0.15443,2,0.077214,1,-0.31135,0.31135,3
1,0.33493,0.66507,2,0.66507,0.33493,0.33014,2,0.16507,1,-0.68596,0.68596,3
1,0.43445,0.56555,2,0.56555,0.43445,0.1311,2,0.065552,1,-0.26372,0.26372,3
1,0.27998,0.72002,2,0.72002,0.27998,0.44004,2,0.22002,1,-0.94455,0.94455,3
0,0.52679,0.47321,2,0.47321,0.52679,-0.053588,1,-0.026794,1,0.10728,-0.10728,3
1,0.40105,0.59895,2,0.59895,0.40105,0.1979,2,0.098952,1,-0.4011,0.4011,3
0,0.50164,0.49836,2,0.49836,0.50164,-0.0032798,1,-0.0016399,1,0.0065596,-0.0065598,3
1,0.90684,0.093163,1,0.90684,0.093163,0.81367,1,0.40684,1,2.2756,2.2756,3
1,0.93364,0.066364,1,0.93364,0.066364,0.86727,1,0.43364,1,2.6439,2.6439,3
1,0.94988,0.050125,1,0.94988,0.050125,0.89975,1,0.44988,1,2.9418,2.9418,3
1,0.94586,0.054141,1,0.94586,0.054141,0.89172,1,0.44586,1,2.8605,2.8605,3
1,0.94747,0.052533,1,0.94747,0.052533,0.89493,1,0.44747,1,2.8924,2.8924,3
1,0.96913,0.030869,1,0.96913,0.030869,0.93826,1,0.46913,1,3.4467,3.4467,3
1,0.93099,0.06901,1,0.93099,0.06901,0.86198,1,0.43099,1,2.602,2.602,3
1,0.954,0.046004,1,0.954,0.046004,0.90799,1,0.454,1,3.0319,3.0319,3
1,0.9366,0.063401,1,0.9366,0.063401,0.8732,1,0.4366,1,2.6928,2.6928,3
1,0.93237,0.067629,1,0.93237,0.067629,0.86474,1,0.43237,1,2.6237,2.6237,3
1,0.078504,0.9215,2,0.9215,0.078504,0.84299,2,0.4215,1,-2.4629,2.4629,3
1,0.066041,0.93396,2,0.93396,0.066041,0.86792,2,0.43396,1,-2.6492,2.6492,3
1,0.076502,0.9235,2,0.9235,0.076502,0.847,2,0.4235,1,-2.4908,2.4908,3
1,0.13002,0.86998,2,0.86998,0.13002,0.73996,2,0.36998,1,-1.9008,1.9008,3
1,0.024671,0.97533,2,0.97533,0.024671,0.95066,2,0.47533,1,-3.6772,3.6772,3
1,0.063576,0.93642,2,0.93642,0.063576,0.87285,2,0.43642,1,-2.6898,2.6898,3
1,0.12853,0.87147,2,0.87147,0.12853,0.74294,2,0.37147,1,-1.914,1.914,3
0,0.16677,0.83323,1,0.16677,0.83323,-0.66646,2,-0.33323,1,-1.6087,-1.6087,3
0,0.24691,0.75309,1,0.24691,0.75309,-0.50618,2,-0.25309,1,-1.1152,-1.1152,3
0,0.38431,0.61569,1,0.38431,0.61569,-0.23137,2,-0.11569,1,-0.47128,-0.47128,3
0,0.41113,0.58887,1,0.41113,0.58887,-0.17774,2,-0.088872,1,-0.3593,-0.3593,3
0,0.27444,0.72556,1,0.27444,0.72556,-0.45111,2,-0.22556,1,-0.97219,-0.97219,3
0,0.2524,0.7476,1,0.2524,0.7476,-0.4952,2,-0.2476,1,-1.0858,-1.0858,3
0,0.3093,0.6907,1,0.3093,0.6907,-0.38139,2,-0.1907,1,-0.80338,-0.80338,3
0,0.33906,0.66094,1,0.33906,0.66094,-0.32188,2,-0.16094,1,-0.66747,-0.66747,3
0,0.29374,0.70626,1,0.29374,0.70626,-0.41252,2,-0.20626,1,-0.8773,-0.8773,3
0,0.22306,0.77694,1,0.22306,0.77694,-0.55389,2,-0.27694,1,-1.2479,-1.2479,3
1,0.15081,0.84919,2,0.84919,0.15081,0.69838,2,0.34919,1,-1.7283,1.7283,3
1,0.17322,0.82678,2,0.82678,0.17322,0.65356,2,0.32678,1,-1.563,1.563,3
1,0.12209,0.87791,2,0.87791,0.12209,0.75582,2,0.37791,1,-1.9728,1.9728,3
1,0.73225,0.26776,1,0.73225,0.26776,0.46449,1,0.23225,1,1.006,1.006,3
1,0.78154,0.21846,1,0.78154,0.21846,0.56308,1,0.28154,1,1.2747,1.2747,3
1,0.88918,0.11082,1,0.88918,0.11082,0.77835,1,0.38918,1,2.0824,2.0824,3
1,0.86868,0.13132,1,0.86868,0.13132,0.73736,1,0.36868,1,1.8893,1.8893,3
1,0.72439,0.27561,1,0.72439,0.27561,0.44877,1,0.22439,1,0.96632,0.96632,3
1,0.84741,0.15259,1,0.84741,0.15259,0.69481,1,0.34741,1,1.7144,1.7144,3
1,0.79977,0.20023,1,0.79977,0.20023,0.59953,1,0.29977,1,1.3848,1.3848,3
1,0.83395,0.16605,1,0.83395,0.16605,0.66789,1,0.33395,1,1.6139,1.6139,3
1,0.80624,0.19376,1,0.80624,0.19376,0.61249,1,0.30624,1,1.4258,1.4258,3
1,0.78185,0.21815,1,0.78185,0.21815,0.56369,1,0.28185,1,1.2765,1.2765,3
0,0.27918,0.72082,1,0.27918,0.72082,-0.44165,2,-0.22082,1,-0.94856,-0.94856,3
0,0.24939,0.75061,1,0.24939,0.75061,-0.50122,2,-0.25061,1,-1.1019,-1.1019,3
0,0.13389,0.86611,1,0.13389,0.86611,-0.73222,2,-0.36611,1,-1.867,-1.867,3
0,0.20283,0.79717,1,0.20283,0.79717,-0.59434,2,-0.29717,1,-1.3687,-1.3687,3
0,0.35264,0.64736,1,0.35264,0.64736,-0.29471,2,-0.14736,1,-0.60744,-0.60744,3
0,0.30525,0.69475,1,0.30525,0.69475,-0.3895,2,-0.19475,1,-0.82241,-0.82241,3
0,0.24126,0.75874,1,0.24126,0.75874,-0.51748,2,-0.25874,1,-1.1458,-1.1458,3
0,0.25744,0.74256,1,0.25744,0.74256,-0.48513,2,-0.24256,1,-1.0593,-1.0593,3
0,0.25514,0.74486,1,0.25514,0.74486,-0.48971,2,-0.24486,1,-1.0714,-1.0714,3
0,0.21175,0.78825,1,0.21175,0.78825,-0.5765,2,-0.28825,1,-1.3144,-1.3144,3
1,0.27972,0.72028,2,0.72028,0.27972,0.44056,2,0.22028,1,-0.94585,0.94585,3
1,0.20089,0.79911,2,0.79911,0.20089,0.59822,2,0.29911,1,-1.3807,1.3807,3
1,0.20229,0.79771,2,0.79771,0.20229,0.59542,2,0.29771,1,-1.3721,1.3721,3
1,0.31372,0.68628,2,0.68628,0.31372,0.37256,2,0.18628,1,-0.7828,0.7828,3
1,0.23483,0.76517,2,0.76517,0.23483,0.53034,2,0.26517,1,-1.1812,1.1812,3
1,0.39407,0.60593,2,0.60593,0.39407,0.21185,2,0.10593,1,-0.43022,0.43022,3
1,0.16859,0.83141,2,0.83141,0.16859,0.66282,2,0.33141,1,-1.5956,1.5956,3
0,0.41403,0.58597,1,0.41403,0.58597,-0.17194,2,-0.085972,1,-0.34734,-0.34734,3
0,0.42508,0.57492,1,0.42508,0.57492,-0.14985,2,-0.074925,1,-0.30197,-0.30197,3
0,0.29341,0.70659,1,0.29341,0.70659,-0.41317,2,-0.20659,1,-0.87886,-0.87886,3
0,0.44768,0.55232,1,0.44768,0.55232,-0.10464,2,-0.052318,1,-0.21004,-0.21004,3
0,0.37039,0.62961,1,0.37039,0.62961,-0.25922,2,-0.12961,1,-0.53055,-0.53055,3
0,0.40414,0.59586,1,0.40414,0.59586,-0.19172,2,-0.095861,1,-0.38825,-0.38825,3
0,0.42554,0.57446,1,0.42554,0.57446,-0.14892,2,-0.07446,1,-0.30007,-0.30007,3
0,0.47624,0.52376,1,0.47624,0.52376,-0.047516,2,-0.023758,1,-0.095104,-0.095104,3
0,0.45318,0.54682,1,0.45318,0.54682,-0.093639,2,-0.046819,1,-0.18783,-0.18783,3
0,0.39972,0.60028,1,0.39972,0.60028,-0.20056,2,-0.10028,1,-0.40664,-0.40664,3
