name,mean_auc,sem_auc,subNo,auc,xvalIterReported,condNames,which_traintest,roiName,num_results_iter,scramble,trWeights,trWeights_train,trWeights_test
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirleftMtlMask_tbm112514.mat,0.50083,0.0064934,s26,0.50112,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s01,0.53399,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s03,0.56789,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s04,0.47223,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s05,0.50748,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s06,0.55309,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s07,0.4762,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s08,0.5148,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s09,0.48514,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s10,0.52364,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s12,0.60549,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s13,0.54438,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s14,0.48881,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s15,0.54785,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s16,0.49755,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s17,0.47131,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s18,0.48642,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s19,0.49927,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s20,0.41636,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s21,0.50241,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s22,0.50418,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s23,0.49282,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s24,0.50268,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s25,0.50263,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr0___________0________0.33________0.34________0.33___________0_te0___________0________0.33________0.34________0.33___________0_roirrightAngMask_tbm112514.mat,0.50811,0.0077333,s26,0.49796,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,0;0;0.33;0.34;0.33;0,0;0;0.33;0.34;0.33;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s01,0.45983,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s03,0.48306,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s04,0.51664,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s05,0.44843,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s06,0.46957,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s07,0.48107,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s08,0.49013,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s09,0.50434,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s10,0.50442,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s12,0.47275,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s13,0.5218,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s14,0.48531,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s15,0.45508,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s16,0.54605,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s17,0.53031,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s18,0.5059,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s19,0.54427,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s20,0.4314,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s21,0.53069,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s22,0.50742,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s23,0.5219,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s24,0.49268,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s25,0.52205,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirleftMtlMask_tbm112514.mat,0.49636,0.0062121,s26,0.48756,2,hit;cr,0;0;0;0;1;2;3;4,rleftMtlMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s01,0.53611,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s03,0.44095,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s04,0.48168,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s05,0.53835,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s06,0.52728,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s07,0.54109,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s08,0.46306,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s09,0.45706,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s10,0.51091,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s12,0.49473,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s13,0.44,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s14,0.55082,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s15,0.51107,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s16,0.5194,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s17,0.49895,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s18,0.50818,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s19,0.47956,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s20,0.46339,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s21,0.53946,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s22,0.51685,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s23,0.48967,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s24,0.48604,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s25,0.49495,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe0_0_0_0_1_2_3_4_trWtr1__0__0__0__0__0_te1__0__0__0__0__0_roirrightAngMask_tbm112514.mat,0.50014,0.0064902,s26,0.51378,2,hit;cr,0;0;0;0;1;2;3;4,rrightAngMask_tbm112514.nii,10,1,,1;0;0;0;0;0,1;0;0;0;0;0
scrambled_conds_hitVcr_trTe1_2_3_4_0_0_0_0_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftMtlMask_tbm112514.mat,0.50302,0.0060622,s01,0.52307,2,hit;cr,1;2;3;4;0;0;0;0,rleftMtlMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1
scrambled_conds_hitVcr_trTe1_2_3_4_0_0_0_0_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftMtlMask_tbm112514.mat,0.50302,0.0060622,s03,0.46378,2,hit;cr,1;2;3;4;0;0;0;0,rleftMtlMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1
scrambled_conds_hitVcr_trTe1_2_3_4_0_0_0_0_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftMtlMask_tbm112514.mat,0.50302,0.0060622,s04,0.49749,2,hit;cr,1;2;3;4;0;0;0;0,rleftMtlMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1
scrambled_conds_hitVcr_trTe1_2_3_4_0_0_0_0_trWtr0__0__0__0__0__1_te0__0__0__0__0__1_roirleftMtlMask_tbm112514.mat,0.50302,0.0060622,s05,0.5324,2,hit;cr,1;2;3;4;0;0;0;0,rleftMtlMask_tbm112514.nii,10,1,,0;0;0;0;0;1,0;0;0;0;0;1
