name,mean_auc,sem_auc,subNo,auc,xvalIterReported,runsReported,condNames,which_traintest,roiName,num_results_iter,scramble,trWeights,trWeights_train,trWeights_test
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s12,0.50674,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s13,0.54196,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s14,0.60509,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s15,0.43192,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s16,0.45065,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s17,0.52968,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s18,0.63342,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s19,0.41403,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s20,0.36459,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
conds_exHitVexCr_trTe1_1_2_2_1_1_2_2_trWtr0__0__1__0__0__0_te0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.52061,0.015809,s21,0.54366,2,,exHit;exCr,1;1;2;2;1;1;2;2,SEPT09_MVPA_MASK_resliced4mm,10,0,,0;0;1;0;0;0,0;1;0;0;0;0
