correctsVec,actsVec,actsVec2,desiredsVec,actsOfTrueClass,actsOfFalseClass,actsDifference,guessesVec,signedActs,xval_iter,signedEv,unsignedEv,runsVec,subs
1,0.25315,0.74685,2,0.74685,0.25315,0.4937,2,0.24685,1,-1.0819,1.0819,3,19
0,0.64025,0.35975,2,0.35975,0.64025,-0.28051,1,-0.14025,1,0.57646,-0.57646,3,19
1,0.14668,0.85332,2,0.85332,0.14668,0.70663,2,0.35332,1,-1.7609,1.7609,3,19
1,0.87886,0.12114,1,0.87886,0.12114,0.75772,1,0.37886,1,1.9817,1.9817,3,19
0,0.28362,0.71638,1,0.28362,0.71638,-0.43276,2,-0.21638,1,-0.92658,-0.92658,3,19
1,0.56122,0.43878,1,0.56122,0.43878,0.12245,1,0.061223,1,0.24613,0.24613,3,19
1,0.81455,0.18545,1,0.81455,0.18545,0.6291,1,0.31455,1,1.4799,1.4799,3,19
1,0.78078,0.21922,1,0.78078,0.21922,0.56155,1,0.28078,1,1.2702,1.2702,3,19
0,0.24302,0.75698,1,0.24302,0.75698,-0.51395,2,-0.25698,1,-1.1362,-1.1362,3,19
0,0.33302,0.66698,1,0.33302,0.66698,-0.33395,2,-0.16698,1,-0.69454,-0.69454,3,19
0,0.39161,0.60839,1,0.39161,0.60839,-0.21677,2,-0.10839,1,-0.44054,-0.44054,3,19
1,0.8621,0.1379,1,0.8621,0.1379,0.72419,1,0.3621,1,1.8328,1.8328,3,19
1,0.83241,0.16759,1,0.83241,0.16759,0.66482,1,0.33241,1,1.6028,1.6028,3,19
0,0.58158,0.41842,2,0.41842,0.58158,-0.16316,1,-0.081581,1,0.32927,-0.32927,3,19
0,0.59742,0.40258,2,0.40258,0.59742,-0.19483,1,-0.097417,1,0.39471,-0.39471,3,19
1,0.49007,0.50993,2,0.50993,0.49007,0.019865,2,0.0099325,1,-0.039735,0.039735,3,19
0,0.6083,0.3917,2,0.3917,0.6083,-0.21659,1,-0.1083,1,0.44016,-0.44016,3,19
1,0.034777,0.96522,2,0.96522,0.034777,0.93045,2,0.46522,1,-3.3234,3.3234,3,19
1,0.12815,0.87185,2,0.87185,0.12815,0.74369,2,0.37185,1,-1.9174,1.9174,3,19
1,0.064023,0.93598,2,0.93598,0.064023,0.87195,2,0.43598,1,-2.6824,2.6824,3,19
1,0.041917,0.95808,2,0.95808,0.041917,0.91617,2,0.45808,1,-3.1292,3.1292,3,19
1,0.045306,0.95469,2,0.95469,0.045306,0.90939,2,0.45469,1,-3.0479,3.0479,3,19
1,0.053211,0.94679,2,0.94679,0.053211,0.89358,2,0.44679,1,-2.8788,2.8788,3,19
1,0.13139,0.86861,2,0.86861,0.13139,0.73722,2,0.36861,1,-1.8887,1.8887,3,19
1,0.086075,0.91392,2,0.91392,0.086075,0.82785,2,0.41392,1,-2.3625,2.3625,3,19
1,0.189,0.811,2,0.811,0.189,0.622,2,0.311,1,-1.4565,1.4565,3,19
1,0.22753,0.77247,2,0.77247,0.22753,0.54494,2,0.27247,1,-1.2223,1.2223,3,19
0,0.82835,0.17165,2,0.17165,0.82835,-0.65671,1,-0.32835,1,1.574,-1.574,3,19
1,0.41866,0.58134,2,0.58134,0.41866,0.16268,2,0.081338,1,-0.32827,0.32827,3,19
1,0.33759,0.66241,2,0.66241,0.33759,0.32481,2,0.16241,1,-0.67404,0.67404,3,19
1,0.44962,0.55038,2,0.55038,0.44962,0.10076,2,0.05038,1,-0.20221,0.20221,3,19
1,0.44658,0.55342,2,0.55342,0.44658,0.10684,2,0.053421,1,-0.2145,0.2145,3,19
1,0.31589,0.68411,2,0.68411,0.31589,0.36823,2,0.18411,1,-0.77274,0.77274,3,19
1,0.46362,0.53638,2,0.53638,0.46362,0.072757,2,0.036379,1,-0.14577,0.14577,3,19
1,0.24718,0.75282,2,0.75282,0.24718,0.50563,2,0.25282,1,-1.1137,1.1137,3,19
1,0.44214,0.55786,2,0.55786,0.44214,0.11572,2,0.057859,1,-0.23248,0.23248,3,19
1,0.30594,0.69406,2,0.69406,0.30594,0.38811,2,0.19406,1,-0.81915,0.81915,3,19
1,0.43625,0.56375,2,0.56375,0.43625,0.12749,2,0.063746,1,-0.25638,0.25638,3,19
1,0.38528,0.61472,2,0.61472,0.38528,0.22943,2,0.11472,1,-0.46718,0.46718,3,19
0,0.62764,0.37236,2,0.37236,0.62764,-0.25527,1,-0.12764,1,0.52209,-0.52209,3,19
1,0.28252,0.71748,2,0.71748,0.28252,0.43495,2,0.21748,1,-0.93197,0.93197,3,19
1,0.27507,0.72493,2,0.72493,0.27507,0.44987,2,0.22493,1,-0.96907,0.96907,3,19
1,0.20369,0.79631,2,0.79631,0.20369,0.59263,2,0.29631,1,-1.3634,1.3634,3,19
0,0.60107,0.39893,2,0.39893,0.60107,-0.20214,1,-0.10107,1,0.40993,-0.40993,3,19
1,0.22173,0.77827,2,0.77827,0.22173,0.55653,2,0.27827,1,-1.2556,1.2556,3,19
0,0.62214,0.37786,2,0.37786,0.62214,-0.24428,1,-0.12214,1,0.49864,-0.49864,3,19
0,0.99994,5.7899e-05,2,5.7899e-05,0.99994,-0.99988,1,-0.49994,1,9.7567,-9.7567,3,19
0,0.99876,0.0012421,2,0.0012421,0.99876,-0.99752,1,-0.49876,1,6.6897,-6.6897,3,19
0,0.99626,0.0037449,2,0.0037449,0.99626,-0.99251,1,-0.49626,1,5.5836,-5.5836,3,19
0,0.97493,0.025072,2,0.025072,0.97493,-0.94986,1,-0.47493,1,3.6606,-3.6606,3,19
0,0.99986,0.00013518,2,0.00013518,0.99986,-0.99973,1,-0.49986,1,8.9088,-8.9088,3,19
1,0.040021,0.95998,2,0.95998,0.040021,0.91996,2,0.45998,1,-3.1775,3.1775,3,19
1,0.47497,0.52503,2,0.52503,0.47497,0.050052,2,0.025026,1,-0.10019,0.10019,3,19
1,0.032608,0.96739,2,0.96739,0.032608,0.93478,2,0.46739,1,-3.39,3.39,3,19
1,0.35151,0.64849,2,0.64849,0.35151,0.29698,2,0.14849,1,-0.6124,0.6124,3,19
1,0.040403,0.9596,2,0.9596,0.040403,0.91919,2,0.4596,1,-3.1676,3.1676,3,19
1,0.023431,0.97657,2,0.97657,0.023431,0.95314,2,0.47657,1,-3.73,3.73,3,19
0,0.871,0.129,2,0.129,0.871,-0.74201,1,-0.371,1,1.9099,-1.9099,3,19
0,0.74411,0.25589,2,0.25589,0.74411,-0.48823,1,-0.24411,1,1.0675,-1.0675,3,19
1,0.063012,0.93699,2,0.93699,0.063012,0.87398,2,0.43699,1,-2.6993,2.6993,3,19
0,0.8382,0.1618,2,0.1618,0.8382,-0.6764,1,-0.3382,1,1.6449,-1.6449,3,19
0,0.66903,0.33097,2,0.33097,0.66903,-0.33806,1,-0.16903,1,0.70381,-0.70381,3,19
0,0.21508,0.78492,1,0.21508,0.78492,-0.56985,2,-0.28492,1,-1.2946,-1.2946,3,19
1,0.57709,0.42291,1,0.57709,0.42291,0.15418,1,0.077089,1,0.31083,0.31083,3,19
0,0.14964,0.85036,1,0.14964,0.85036,-0.70073,2,-0.35036,1,-1.7375,-1.7375,3,19
0,0.41455,0.58545,1,0.41455,0.58545,-0.1709,2,-0.08545,1,-0.34519,-0.34519,3,19
0,0.36392,0.63608,1,0.36392,0.63608,-0.27215,2,-0.13608,1,-0.55838,-0.55838,3,19
0,0.40009,0.59991,1,0.40009,0.59991,-0.19981,2,-0.099906,1,-0.40507,-0.40507,3,19
1,0.5172,0.4828,1,0.5172,0.4828,0.0344,1,0.0172,1,0.068827,0.068827,3,19
1,0.68072,0.31928,1,0.68072,0.31928,0.36145,1,0.18072,1,0.7571,0.7571,3,19
0,0.3059,0.6941,1,0.3059,0.6941,-0.38821,2,-0.1941,1,-0.81937,-0.81937,3,19
0,0.23282,0.76718,1,0.23282,0.76718,-0.53436,2,-0.26718,1,-1.1925,-1.1925,3,19
0,0.95818,0.041823,2,0.041823,0.95818,-0.91635,1,-0.45818,1,3.1316,-3.1316,3,19
0,0.97237,0.027634,2,0.027634,0.97237,-0.94473,1,-0.47237,1,3.5607,-3.5607,3,19
0,0.81372,0.18628,2,0.18628,0.81372,-0.62744,1,-0.31372,1,1.4744,-1.4744,3,19
0,0.74065,0.25935,2,0.25935,0.74065,-0.4813,1,-0.24065,1,1.0493,-1.0493,3,19
0,0.95839,0.041612,2,0.041612,0.95839,-0.91678,1,-0.45839,1,3.1369,-3.1369,3,19
0,0.93669,0.063311,2,0.063311,0.93669,-0.87338,1,-0.43669,1,2.6943,-2.6943,3,19
0,0.52037,0.47963,2,0.47963,0.52037,-0.040731,1,-0.020366,1,0.081508,-0.081508,3,19
0,0.89586,0.10414,2,0.10414,0.89586,-0.79171,1,-0.39586,1,2.152,-2.152,3,19
1,0.95652,0.043482,1,0.95652,0.043482,0.91304,1,0.45652,1,3.0909,3.0909,3,19
1,0.90082,0.099184,1,0.90082,0.099184,0.80163,1,0.40082,1,2.2063,2.2063,3,19
1,0.89926,0.10074,1,0.89926,0.10074,0.79852,1,0.39926,1,2.189,2.189,3,19
1,0.87781,0.12219,1,0.87781,0.12219,0.75563,1,0.37781,1,1.9719,1.9719,3,19
0,0.4606,0.5394,1,0.4606,0.5394,-0.078802,2,-0.039401,1,-0.15793,-0.15793,3,19
1,0.83026,0.16974,1,0.83026,0.16974,0.66053,1,0.33026,1,1.5875,1.5875,3,19
1,0.52437,0.47563,1,0.52437,0.47563,0.04874,1,0.02437,1,0.097557,0.097557,3,19
1,0.52227,0.47773,1,0.52227,0.47773,0.04454,1,0.02227,1,0.089139,0.089139,3,19
1,0.9086,0.091399,1,0.9086,0.091399,0.8172,1,0.4086,1,2.2967,2.2967,3,19
1,0.90523,0.094765,1,0.90523,0.094765,0.81047,1,0.40523,1,2.2568,2.2568,3,19
1,0.20663,0.79337,2,0.79337,0.20663,0.58673,2,0.29337,1,-1.3453,1.3453,3,19
1,0.40258,0.59742,2,0.59742,0.40258,0.19484,2,0.09742,1,-0.39473,0.39473,3,19
1,0.13079,0.86921,2,0.86921,0.13079,0.73842,2,0.36921,1,-1.894,1.894,3,19
1,0.18691,0.81309,2,0.81309,0.18691,0.62619,2,0.31309,1,-1.4702,1.4702,3,19
1,0.21323,0.78677,2,0.78677,0.21323,0.57355,2,0.28677,1,-1.3056,1.3056,3,19
1,0.079693,0.92031,2,0.92031,0.079693,0.84061,2,0.42031,1,-2.4465,2.4465,3,19
0,0.40828,0.59172,1,0.40828,0.59172,-0.18344,2,-0.09172,1,-0.37108,-0.37108,3,19
1,0.71304,0.28696,1,0.71304,0.28696,0.42608,1,0.21304,1,0.91018,0.91018,3,19
1,0.60187,0.39813,1,0.60187,0.39813,0.20374,1,0.10187,1,0.41327,0.41327,3,19
1,0.60693,0.39307,1,0.60693,0.39307,0.21385,1,0.10693,1,0.43441,0.43441,3,19
0,0.49784,0.50216,1,0.49784,0.50216,-0.004314,2,-0.002157,1,-0.008628,-0.008628,3,19
1,0.73202,0.26798,1,0.73202,0.26798,0.46405,1,0.23202,1,1.0049,1.0049,3,19
1,0.75251,0.24749,1,0.75251,0.24749,0.50502,1,0.25251,1,1.1121,1.1121,3,19
1,0.81131,0.18869,1,0.81131,0.18869,0.62262,1,0.31131,1,1.4585,1.4585,3,19
1,0.56523,0.43477,1,0.56523,0.43477,0.13046,1,0.065228,1,0.26241,0.26241,3,19
0,0.22082,0.77918,1,0.22082,0.77918,-0.55835,2,-0.27918,1,-1.2609,-1.2609,3,19
1,0.69094,0.30906,1,0.69094,0.30906,0.38188,1,0.19094,1,0.80453,0.80453,3,19
0,0.42117,0.57883,1,0.42117,0.57883,-0.15766,2,-0.078832,1,-0.31798,-0.31798,3,19
1,0.54605,0.45395,1,0.54605,0.45395,0.092098,1,0.046049,1,0.18472,0.18472,3,19
1,0.63061,0.36939,1,0.63061,0.36939,0.26121,1,0.13061,1,0.53482,0.53482,3,19
1,0.70115,0.29885,1,0.70115,0.29885,0.40229,1,0.20115,1,0.85276,0.85276,3,19
0,0.33126,0.66874,1,0.33126,0.66874,-0.33748,2,-0.16874,1,-0.7025,-0.7025,3,19
1,0.59256,0.40744,1,0.59256,0.40744,0.18513,1,0.092563,1,0.37457,0.37457,3,19
0,0.18349,0.81651,1,0.18349,0.81651,-0.63303,2,-0.31651,1,-1.4929,-1.4929,3,19
1,0.89683,0.10317,1,0.89683,0.10317,0.79365,1,0.39683,1,2.1624,2.1624,3,19
1,0.80101,0.19899,1,0.80101,0.19899,0.60201,1,0.30101,1,1.3926,1.3926,3,19
0,0.56788,0.43212,2,0.43212,0.56788,-0.13577,1,-0.067883,1,0.27322,-0.27322,3,19
0,0.91335,0.086653,2,0.086653,0.91335,-0.82669,1,-0.41335,1,2.3552,-2.3552,3,19
0,0.94525,0.054751,2,0.054751,0.94525,-0.8905,1,-0.44525,1,2.8487,-2.8487,3,19
0,0.62361,0.37639,2,0.37639,0.62361,-0.24722,1,-0.12361,1,0.50491,-0.50491,3,19
0,0.8096,0.1904,2,0.1904,0.8096,-0.61921,1,-0.3096,1,1.4474,-1.4474,3,19
1,0.31754,0.68246,2,0.68246,0.31754,0.36492,2,0.18246,1,-0.76509,0.76509,3,19
0,0.98947,0.010535,2,0.010535,0.98947,-0.97893,1,-0.48947,1,4.5425,-4.5425,3,19
0,0.9894,0.010597,2,0.010597,0.9894,-0.97881,1,-0.4894,1,4.5365,-4.5365,3,19
0,0.013385,0.98662,1,0.013385,0.98662,-0.97323,2,-0.48662,1,-4.3002,-4.3002,3,19
0,0.40656,0.59344,1,0.40656,0.59344,-0.18689,2,-0.093443,1,-0.37822,-0.37822,3,19
0,0.43571,0.56429,1,0.43571,0.56429,-0.12859,2,-0.064294,1,-0.25861,-0.25861,3,19
0,0.022651,0.97735,1,0.022651,0.97735,-0.9547,2,-0.47735,1,-3.7647,-3.7647,3,19
0,0.20157,0.79843,1,0.20157,0.79843,-0.59686,2,-0.29843,1,-1.3765,-1.3765,3,19
0,0.26466,0.73534,1,0.26466,0.73534,-0.47068,2,-0.23534,1,-1.0219,-1.0219,3,19
1,0.66657,0.33343,1,0.66657,0.33343,0.33314,1,0.16657,1,0.69271,0.69271,3,19
0,0.31175,0.68825,1,0.31175,0.68825,-0.3765,2,-0.18825,1,-0.79195,-0.79195,3,19
0,0.0056869,0.99431,1,0.0056869,0.99431,-0.98863,2,-0.49431,1,-5.1639,-5.1639,3,19
0,0.021256,0.97874,1,0.021256,0.97874,-0.95749,2,-0.47874,1,-3.8296,-3.8296,3,19
1,0.80498,0.19502,1,0.80498,0.19502,0.60996,1,0.30498,1,1.4177,1.4177,1,20
1,0.93075,0.069254,1,0.93075,0.069254,0.86149,1,0.43075,1,2.5982,2.5982,1,20
1,0.9841,0.0159,1,0.9841,0.0159,0.9682,1,0.4841,1,4.1254,4.1254,1,20
1,0.89706,0.10294,1,0.89706,0.10294,0.79411,1,0.39706,1,2.1649,2.1649,1,20
1,0.78014,0.21986,1,0.78014,0.21986,0.56027,1,0.28014,1,1.2665,1.2665,1,20
1,0.79506,0.20494,1,0.79506,0.20494,0.59011,1,0.29506,1,1.3557,1.3557,1,20
0,0.47979,0.52021,1,0.47979,0.52021,-0.040416,2,-0.020208,1,-0.080876,-0.080876,1,20
0,0.40617,0.59383,1,0.40617,0.59383,-0.18766,2,-0.09383,1,-0.37982,-0.37982,1,20
1,0.88289,0.11711,1,0.88289,0.11711,0.76579,1,0.38289,1,2.0201,2.0201,1,20
1,0.9265,0.073497,1,0.9265,0.073497,0.85301,1,0.4265,1,2.5342,2.5342,1,20
1,0.2895,0.7105,2,0.7105,0.2895,0.421,2,0.2105,1,-0.89781,0.89781,1,20
1,0.13934,0.86066,2,0.86066,0.13934,0.72133,2,0.36066,1,-1.8208,1.8208,1,20
1,0.058648,0.94135,2,0.94135,0.058648,0.8827,2,0.44135,1,-2.7758,2.7758,1,20
1,0.3071,0.6929,2,0.6929,0.3071,0.3858,2,0.1929,1,-0.81371,0.81371,1,20
1,0.31372,0.68628,2,0.68628,0.31372,0.37257,2,0.18628,1,-0.7828,0.7828,1,20
1,0.27481,0.72519,2,0.72519,0.27481,0.45038,2,0.22519,1,-0.97034,0.97034,1,20
1,0.3712,0.6288,2,0.6288,0.3712,0.25761,2,0.1288,1,-0.52709,0.52709,1,20
1,0.078546,0.92145,2,0.92145,0.078546,0.84291,2,0.42145,1,-2.4623,2.4623,1,20
0,0.18136,0.81864,1,0.18136,0.81864,-0.63729,2,-0.31864,1,-1.5072,-1.5072,1,20
0,0.30778,0.69222,1,0.30778,0.69222,-0.38444,2,-0.19222,1,-0.81051,-0.81051,1,20
0,0.12686,0.87314,1,0.12686,0.87314,-0.74628,2,-0.37314,1,-1.929,-1.929,1,20
0,0.27397,0.72603,1,0.27397,0.72603,-0.45206,2,-0.22603,1,-0.97457,-0.97457,1,20
0,0.19043,0.80957,1,0.19043,0.80957,-0.61914,2,-0.30957,1,-1.4472,-1.4472,1,20
0,0.20486,0.79514,1,0.20486,0.79514,-0.59028,2,-0.29514,1,-1.3562,-1.3562,1,20
0,0.15484,0.84516,1,0.15484,0.84516,-0.69032,2,-0.34516,1,-1.6971,-1.6971,1,20
0,0.14542,0.85458,1,0.14542,0.85458,-0.70916,2,-0.35458,1,-1.771,-1.771,1,20
0,0.19804,0.80196,1,0.19804,0.80196,-0.60393,2,-0.30196,1,-1.3986,-1.3986,1,20
0,0.23722,0.76278,1,0.23722,0.76278,-0.52556,2,-0.26278,1,-1.168,-1.168,1,20
0,0.82718,0.17282,2,0.17282,0.82718,-0.65436,1,-0.32718,1,1.5658,-1.5658,1,20
0,0.96569,0.03431,2,0.03431,0.96569,-0.93138,1,-0.46569,1,3.3374,-3.3374,1,20
0,0.95374,0.04626,2,0.04626,0.95374,-0.90748,1,-0.45374,1,3.0261,-3.0261,1,20
0,0.95769,0.042314,2,0.042314,0.95769,-0.91537,1,-0.45769,1,3.1194,-3.1194,1,20
0,0.89883,0.10117,2,0.10117,0.89883,-0.79766,1,-0.39883,1,2.1843,-2.1843,1,20
0,0.92781,0.07219,2,0.07219,0.92781,-0.85562,1,-0.42781,1,2.5535,-2.5535,1,20
1,0.5286,0.4714,1,0.5286,0.4714,0.057209,1,0.028604,1,0.11454,0.11454,1,20
1,0.55443,0.44557,1,0.55443,0.44557,0.10886,1,0.054428,1,0.21858,0.21858,1,20
1,0.6217,0.3783,1,0.6217,0.3783,0.2434,1,0.1217,1,0.49678,0.49678,1,20
0,0.44201,0.55799,1,0.44201,0.55799,-0.11598,2,-0.057991,1,-0.23301,-0.23301,1,20
0,0.47256,0.52744,1,0.47256,0.52744,-0.054881,2,-0.02744,1,-0.10987,-0.10987,1,20
0,0.47475,0.52525,1,0.47475,0.52525,-0.050502,2,-0.025251,1,-0.10109,-0.10109,1,20
0,0.45156,0.54844,1,0.45156,0.54844,-0.096886,2,-0.048443,1,-0.19438,-0.19438,1,20
0,0.44963,0.55037,1,0.44963,0.55037,-0.10073,2,-0.050367,1,-0.20215,-0.20215,1,20
0,0.4134,0.5866,1,0.4134,0.5866,-0.17321,2,-0.086605,1,-0.34995,-0.34995,1,20
0,0.47469,0.52531,1,0.47469,0.52531,-0.050616,2,-0.025308,1,-0.10132,-0.10132,1,20
0,0.32519,0.67481,1,0.32519,0.67481,-0.34962,2,-0.17481,1,-0.73003,-0.73003,1,20
1,0.52014,0.47986,1,0.52014,0.47986,0.04028,1,0.02014,1,0.080605,0.080605,1,20
0,0.293,0.707,1,0.293,0.707,-0.41399,2,-0.207,1,-0.88084,-0.88084,1,20
0,0.37767,0.62233,1,0.37767,0.62233,-0.24467,2,-0.12233,1,-0.49946,-0.49946,1,20
0,0.30126,0.69874,1,0.30126,0.69874,-0.39748,2,-0.19874,1,-0.84131,-0.84131,1,20
0,0.27025,0.72975,1,0.27025,0.72975,-0.45949,2,-0.22975,1,-0.99334,-0.99334,1,20
0,0.26081,0.73919,1,0.26081,0.73919,-0.47838,2,-0.23919,1,-1.0418,-1.0418,1,20
0,0.33491,0.66509,1,0.33491,0.66509,-0.33018,2,-0.16509,1,-0.68607,-0.68607,1,20
0,0.36042,0.63958,1,0.36042,0.63958,-0.27916,2,-0.13958,1,-0.57353,-0.57353,1,20
1,0.50828,0.49172,1,0.50828,0.49172,0.016559,1,0.0082793,1,0.03312,0.03312,1,20
1,0.056826,0.94317,2,0.94317,0.056826,0.88635,2,0.44317,1,-2.8093,2.8093,1,20
1,0.18345,0.81655,2,0.81655,0.18345,0.63309,2,0.31655,1,-1.4931,1.4931,1,20
1,0.17807,0.82193,2,0.82193,0.17807,0.64386,2,0.32193,1,-1.5295,1.5295,1,20
1,0.23758,0.76242,2,0.76242,0.23758,0.52484,2,0.26242,1,-1.166,1.166,1,20
1,0.10091,0.89909,2,0.89909,0.10091,0.79818,2,0.39909,1,-2.1872,2.1872,1,20
1,0.058041,0.94196,2,0.94196,0.058041,0.88392,2,0.44196,1,-2.7868,2.7868,1,20
0,0.44154,0.55846,1,0.44154,0.55846,-0.11691,2,-0.058455,1,-0.2349,-0.2349,1,20
1,0.66154,0.33846,1,0.66154,0.33846,0.32308,1,0.16154,1,0.67017,0.67017,1,20
1,0.89722,0.10278,1,0.89722,0.10278,0.79444,1,0.39722,1,2.1667,2.1667,1,20
0,0.49627,0.50373,1,0.49627,0.50373,-0.0074518,2,-0.0037259,1,-0.014904,-0.014904,1,20
0,0.41763,0.58237,1,0.41763,0.58237,-0.16474,2,-0.082368,1,-0.3325,-0.3325,1,20
0,0.41738,0.58262,1,0.41738,0.58262,-0.16523,2,-0.082616,1,-0.33352,-0.33352,1,20
0,0.23543,0.76457,1,0.23543,0.76457,-0.52915,2,-0.26457,1,-1.1779,-1.1779,1,20
0,0.22178,0.77822,1,0.22178,0.77822,-0.55645,2,-0.27822,1,-1.2553,-1.2553,1,20
1,0.519,0.481,1,0.519,0.481,0.038006,1,0.019003,1,0.076048,0.076048,1,20
1,0.63602,0.36398,1,0.63602,0.36398,0.27205,1,0.13602,1,0.55815,0.55815,1,20
1,0.44287,0.55713,2,0.55713,0.44287,0.11426,2,0.057132,1,-0.22953,0.22953,1,20
1,0.46595,0.53405,2,0.53405,0.46595,0.068107,2,0.034053,1,-0.13642,0.13642,1,20
1,0.16716,0.83284,2,0.83284,0.16716,0.66568,2,0.33284,1,-1.6059,1.6059,1,20
1,0.24376,0.75624,2,0.75624,0.24376,0.51247,2,0.25624,1,-1.1322,1.1322,1,20
0,0.5833,0.4167,2,0.4167,0.5833,-0.1666,1,-0.0833,1,0.33634,-0.33634,1,20
0,0.89357,0.10643,2,0.10643,0.89357,-0.78713,1,-0.39357,1,2.1277,-2.1277,1,20
1,0.44043,0.55957,2,0.55957,0.44043,0.11914,2,0.059569,1,-0.23941,0.23941,1,20
0,0.80908,0.19092,2,0.19092,0.80908,-0.61816,1,-0.30908,1,1.444,-1.444,1,20
0,0.87267,0.12733,2,0.12733,0.87267,-0.74535,1,-0.37267,1,1.9248,-1.9248,1,20
0,0.89635,0.10365,2,0.10365,0.89635,-0.7927,1,-0.39635,1,2.1573,-2.1573,1,20
0,0.90067,0.099331,2,0.099331,0.90067,-0.80134,1,-0.40067,1,2.2047,-2.2047,1,20
0,0.79779,0.20221,2,0.20221,0.79779,-0.59559,1,-0.29779,1,1.3726,-1.3726,1,20
0,0.88618,0.11382,2,0.11382,0.88618,-0.77235,1,-0.38618,1,2.0523,-2.0523,1,20
0,0.77993,0.22007,2,0.22007,0.77993,-0.55986,1,-0.27993,1,1.2653,-1.2653,1,20
0,0.62598,0.37402,2,0.37402,0.62598,-0.25196,1,-0.12598,1,0.51501,-0.51501,1,20
0,0.56768,0.43232,2,0.43232,0.56768,-0.13537,1,-0.067684,1,0.27241,-0.27241,1,20
0,0.74324,0.25676,2,0.25676,0.74324,-0.48648,1,-0.24324,1,1.0629,-1.0629,1,20
0,0.76293,0.23707,2,0.23707,0.76293,-0.52587,1,-0.26293,1,1.1688,-1.1688,1,20
0,0.66507,0.33493,2,0.33493,0.66507,-0.33014,1,-0.16507,1,0.68597,-0.68597,1,20
0,0.66385,0.33615,2,0.33615,0.66385,-0.32769,1,-0.16385,1,0.68048,-0.68048,1,20
0,0.07644,0.92356,1,0.07644,0.92356,-0.84712,2,-0.42356,1,-2.4917,-2.4917,1,20
0,0.064732,0.93527,1,0.064732,0.93527,-0.87054,2,-0.43527,1,-2.6706,-2.6706,1,20
0,0.065972,0.93403,1,0.065972,0.93403,-0.86806,2,-0.43403,1,-2.6503,-2.6503,1,20
0,0.065784,0.93422,1,0.065784,0.93422,-0.86843,2,-0.43422,1,-2.6533,-2.6533,1,20
0,0.052886,0.94711,1,0.052886,0.94711,-0.89423,2,-0.44711,1,-2.8853,-2.8853,1,20
0,0.066705,0.93329,1,0.066705,0.93329,-0.86659,2,-0.43329,1,-2.6384,-2.6384,1,20
0,0.068402,0.9316,1,0.068402,0.9316,-0.8632,2,-0.4316,1,-2.6115,-2.6115,1,20
0,0.041497,0.9585,1,0.041497,0.9585,-0.91701,2,-0.4585,1,-3.1397,-3.1397,1,20
0,0.050037,0.94996,1,0.050037,0.94996,-0.89993,2,-0.44996,1,-2.9437,-2.9437,1,20
0,0.024439,0.97556,1,0.024439,0.97556,-0.95112,2,-0.47556,1,-3.6868,-3.6868,1,20
0,0.98107,0.018926,2,0.018926,0.98107,-0.96215,1,-0.48107,1,3.9481,-3.9481,1,20
0,0.94705,0.052954,2,0.052954,0.94705,-0.89409,1,-0.44705,1,2.8839,-2.8839,1,20
0,0.95999,0.040014,2,0.040014,0.95999,-0.91997,1,-0.45999,1,3.1777,-3.1777,1,20
0,0.81492,0.18508,2,0.18508,0.81492,-0.62984,1,-0.31492,1,1.4823,-1.4823,1,20
0,0.95991,0.040089,2,0.040089,0.95991,-0.91982,1,-0.45991,1,3.1757,-3.1757,1,20
0,0.9802,0.019796,2,0.019796,0.9802,-0.96041,1,-0.4802,1,3.9023,-3.9023,1,20
0,0.71719,0.28281,2,0.28281,0.71719,-0.43438,1,-0.21719,1,0.93057,-0.93057,1,20
1,0.42421,0.57579,2,0.57579,0.42421,0.15158,2,0.075788,1,-0.30551,0.30551,1,20
1,0.25592,0.74408,2,0.74408,0.25592,0.48816,2,0.24408,1,-1.0673,1.0673,1,20
1,0.32531,0.67469,2,0.67469,0.32531,0.34938,2,0.17469,1,-0.72948,0.72948,1,20
1,0.40116,0.59884,2,0.59884,0.40116,0.19769,2,0.098843,1,-0.40065,0.40065,1,20
0,0.85833,0.14167,2,0.14167,0.85833,-0.71667,1,-0.35833,1,1.8015,-1.8015,1,20
0,0.73236,0.26764,2,0.26764,0.73236,-0.46471,1,-0.23236,1,1.0066,-1.0066,1,20
0,0.83328,0.16672,2,0.16672,0.83328,-0.66657,1,-0.33328,1,1.6091,-1.6091,1,20
0,0.72367,0.27633,2,0.27633,0.72367,-0.44733,1,-0.22367,1,0.96272,-0.96272,1,20
0,0.77589,0.22411,2,0.22411,0.77589,-0.55178,1,-0.27589,1,1.2419,-1.2419,1,20
0,0.22426,0.77574,1,0.22426,0.77574,-0.55149,2,-0.27574,1,-1.241,-1.241,1,20
1,0.50754,0.49246,1,0.50754,0.49246,0.015085,1,0.0075426,1,0.030173,0.030173,1,20
0,0.35413,0.64587,1,0.35413,0.64587,-0.29175,2,-0.14587,1,-0.60095,-0.60095,1,20
0,0.48677,0.51323,1,0.48677,0.51323,-0.02647,2,-0.013235,1,-0.052952,-0.052952,1,20
0,0.38512,0.61488,1,0.38512,0.61488,-0.22975,2,-0.11488,1,-0.46786,-0.46786,1,20
0,0.33282,0.66718,1,0.33282,0.66718,-0.33435,2,-0.16718,1,-0.69544,-0.69544,1,20
0,0.35089,0.64911,1,0.35089,0.64911,-0.29822,2,-0.14911,1,-0.61512,-0.61512,1,20
