name,mean_auc,sem_auc,subNo,auc,xvalIterReported,runsReported,condNames,which_traintest,roiName,num_results_iter,scramble,trWeights,trWeights_train,trWeights_test
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s01,0.5019,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s03,0.46934,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s04,0.53311,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s05,0.54088,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s06,0.49897,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s07,0.44487,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s08,0.51847,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s09,0.50536,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s10,0.4563,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s12,0.50109,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s13,0.50571,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s14,0.4731,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
scrambled_conds_exHitVexCr_trTe1_2_3_4_1_2_3_4_trWtr0__0__0__1__0__0_te0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,0.49495,0.0051156,s15,0.52329,,,exHit;exCr,1;2;3;4;1;2;3;4,SEPT09_MVPA_MASK_resliced4mm.nii,10,1,,0;0;0;1;0;0,0;0;0;1;0;0
