train_test,mask,conds,tr,xval_it,name,sub,auc
EX>CM,SEPT...,hit v cr,6,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,s10,0.43065
EX>CM,SEPT...,hit v cr,6,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,s12,0.60528
EX>CM,SEPT...,hit v cr,6,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,s13,0.64409
EX>CM,SEPT...,hit v cr,6,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,s14,0.66918
EX>CM,SEPT...,hit v cr,6,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,s15,0.46738
EX>CM,SEPT...,hit v cr,6,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,s16,0.52007
EX>CM,SEPT...,hit v cr,6,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,s17,0.48046
EX>CM,SEPT...,hit v cr,6,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,s18,0.51713
EX>CM,SEPT...,hit v cr,6,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,s19,0.64752
EX>CM,SEPT...,hit v cr,6,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,s20,0.45003
EX>CM,SEPT...,hit v cr,6,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,s21,0.32349
EX>CM,SEPT...,hit v cr,6,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,s22,0.53981
EX>CM,SEPT...,hit v cr,6,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,s23,0.36302
EX>CM,SEPT...,hit v cr,6,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,s24,0.37556
EX>CM,SEPT...,hit v cr,6,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,s25,0.62148
EX>CM,SEPT...,hit v cr,6,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__0__1_roiSEPT09_MVPA_MASK_resliced4mm.mat,s26,0.38136
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s01,0.54696
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s03,0.48441
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s04,0.43132
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s05,0.50287
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s06,0.40238
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s07,0.4086
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s08,0.58207
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s09,0.37829
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s10,0.5114
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s12,0.68437
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s13,0.67825
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s14,0.51173
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s15,0.56201
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s16,0.56408
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s17,0.56848
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s18,0.47332
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s19,0.64165
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s20,0.45253
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s21,0.33663
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s22,0.56313
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s23,0.3481
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s24,0.51396
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s25,0.6585
EX>CM,SEPT...,hit v cr,5,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__0__1__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s26,0.42375
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s01,0.49442
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s03,0.55634
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s04,0.45655
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s05,0.44739
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s06,0.41627
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s07,0.42348
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s08,0.461
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s09,0.5572
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s10,0.65628
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s12,0.52884
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s13,0.55278
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s14,0.40398
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s15,0.69852
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s16,0.47621
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s17,0.6062
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s18,0.43346
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s19,0.6264
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s20,0.51425
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s21,0.48416
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s22,0.54323
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s23,0.44888
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s24,0.59118
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s25,0.65027
EX>CM,SEPT...,hit v cr,4,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__0__1__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s26,0.45145
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s01,0.44112
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s03,0.64104
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s04,0.49282
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s05,0.49758
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s06,0.40221
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s07,0.45857
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s08,0.59043
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s09,0.68261
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s10,0.56877
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s12,0.44781
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s13,0.67591
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s14,0.59541
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s15,0.59208
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s16,0.59236
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s17,0.49559
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s18,0.52649
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s19,0.67593
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s20,0.46291
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s21,0.57248
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s22,0.59569
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s23,0.57038
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s24,0.55206
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s25,0.6076
EX>CM,SEPT...,hit v cr,3,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__0__1__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s26,0.45376
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s01,0.46572
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s03,0.52339
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s04,0.488
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s05,0.49741
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s06,0.45928
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s07,0.54016
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s08,0.48294
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s09,0.62517
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s10,0.54259
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s12,0.55204
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s13,0.55012
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s14,0.52533
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s15,0.52488
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s16,0.49878
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s17,0.5039
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s18,0.48221
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s19,0.57433
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s20,0.50559
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s21,0.49973
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s22,0.50731
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s23,0.53759
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s24,0.45397
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s25,0.5221
EX>CM,SEPT...,hit v cr,2,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW0__1__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s26,0.54438
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s01,0.50776
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s03,0.44468
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s04,0.50841
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s05,0.49177
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s06,0.47878
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s07,0.50581
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s08,0.50003
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s09,0.56336
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s10,0.41244
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s12,0.51896
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s13,0.54268
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s14,0.45
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s15,0.54853
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s16,0.50301
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s17,0.4524
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s18,0.43272
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s19,0.54898
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s20,0.53486
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s21,0.46235
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s22,0.40412
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s23,0.46496
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s24,0.39395
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s25,0.53943
EX>CM,SEPT...,hit v cr,1,2,conds_hitVcr_trTe1_1_1_1_2_2_2_2_trW1__0__0__0__0__0_roiSEPT09_MVPA_MASK_resliced4mm.mat,s26,0.55592
